fichier,phrase_id,position,mot,onset,offset,POS,surprise_incrementale,freq_zipf,n_phones
audio01.TextGrid,31,4,of,151.340,151.430,IN,4.5369,7.4,2
audio01.TextGrid,31,5,that,151.430,151.640,DT,7.2736,7.01,3
audio01.TextGrid,31,6,day,151.640,151.880,NN,10.7803,5.95,2
audio01.TextGrid,31,7,were,151.880,152.070,VBD,7.9170,6.34,2
audio01.TextGrid,31,8,already,152.070,152.550,RB,10.3037,5.55,6
audio01.TextGrid,31,9,in,152.550,152.750,IN,5.6362,7.27,2
audio01.TextGrid,31,10,and,152.750,152.920,CC,7.8825,7.41,3
audio01.TextGrid,31,11,had,152.970,153.210,VBD,8.2873,6.33,3
audio01.TextGrid,31,12,butchered,153.210,153.650,VBN,9.4334,3.01,5
audio01.TextGrid,31,13,their,153.650,153.820,PRP$,8.1724,6.33,3
audio01.TextGrid,31,14,marlin,153.820,154.250,NN,6.1837,3.01,6
audio01.TextGrid,31,15,out,154.250,154.570,IN,9.3787,6.38,2
audio01.TextGrid,31,16,and,154.570,154.710,CC,7.1396,7.41,2
audio01.TextGrid,31,17,carried,154.710,155.100,VBD,12.3487,4.77,5
audio01.TextGrid,31,18,them,155.100,155.360,PRP,10.5083,6.19,3
audio01.TextGrid,31,19,laid,155.360,155.680,JJS,15.0318,4.56,3
audio01.TextGrid,31,20,full,155.680,155.900,JJ,12.2048,5.54,3
audio01.TextGrid,31,21,length,155.900,156.270,NN,15.7926,4.77,4
audio01.TextGrid,31,22,across,156.270,156.630,IN,11.1699,5.25,5
audio01.TextGrid,31,23,two,156.630,156.750,CD,9.2092,6.1,2
audio01.TextGrid,31,24,planks,156.750,157.460,NNS,7.8337,3.13,6
audio01.TextGrid,31,25,with,157.510,157.630,IN,6.7494,6.85,3
audio01.TextGrid,31,26,two,157.630,157.860,CD,9.1498,6.1,2
audio01.TextGrid,31,27,men,157.860,158.130,NNS,11.3512,5.51,3
audio01.TextGrid,31,28,staggering,158.130,158.780,VBG,17.1565,3.5,7
audio01.TextGrid,31,29,at,158.780,158.840,IN,8.4484,6.7,2
audio01.TextGrid,31,30,the,158.840,159.010,DT,2.4777,7.73,2
audio01.TextGrid,31,31,end,159.010,159.120,NN,10.2741,5.68,3
audio01.TextGrid,31,32,of,159.120,159.210,IN,4.3435,7.4,2
audio01.TextGrid,31,33,each,159.210,159.420,DT,9.1873,5.69,2
audio01.TextGrid,31,34,plank,159.420,159.800,NN,6.0621,3.46,5
audio01.TextGrid,32,1,to,160.210,160.320,TO,9.7788,7.43,2
audio01.TextGrid,32,2,the,160.320,160.420,DT,2.4110,7.73,2
audio01.TextGrid,32,3,fish,160.420,160.670,NN,6.0525,4.9,3
audio01.TextGrid,32,4,house,160.670,161.020,NN,11.6234,5.71,3
audio01.TextGrid,32,5,where,161.020,161.120,WRB,13.1366,6.0,3
audio01.TextGrid,32,6,they,161.120,161.200,PRP,5.8749,6.5,2
audio01.TextGrid,32,7,waited,161.200,161.490,VBD,14.1797,4.26,5
audio01.TextGrid,32,8,for,161.490,161.590,IN,6.4402,7.01,2
audio01.TextGrid,32,9,the,161.590,161.740,DT,2.7740,7.73,2
audio01.TextGrid,32,10,ice,161.740,161.970,JJ,7.5510,5.0,2
audio01.TextGrid,32,11,truck,161.970,162.170,NN,13.9335,4.64,4
audio01.TextGrid,32,12,to,162.170,162.290,TO,5.0728,7.43,2
audio01.TextGrid,32,13,carry,162.290,162.560,VB,11.7031,4.89,4
audio01.TextGrid,32,14,them,162.560,162.710,PRP,10.5975,6.19,3
audio01.TextGrid,32,15,to,162.710,162.840,TO,4.2126,7.43,2
audio01.TextGrid,32,16,the,162.840,162.930,DT,4.4883,7.73,2
audio01.TextGrid,32,17,market,162.930,163.320,NN,7.3516,5.29,6
audio01.TextGrid,32,18,in,163.320,163.440,IN,5.0680,7.27,2
audio01.TextGrid,32,19,havana,163.440,163.900,NN,8.2966,3.53,6
audio02.TextGrid,1,1,when,1.170,1.310,WRB,9.9995,6.37,4
audio02.TextGrid,1,2,the,1.310,1.370,DT,3.3431,7.73,2
audio02.TextGrid,1,3,wind,1.370,1.610,NN,6.0631,4.84,4
audio02.TextGrid,1,4,was,1.610,1.770,VBD,6.3101,6.82,3
audio02.TextGrid,1,5,in,1.770,1.870,IN,5.3671,7.27,2
audio02.TextGrid,1,6,the,1.870,1.990,DT,2.7874,7.73,2
audio02.TextGrid,1,7,east,1.990,2.360,NN,12.6685,5.16,3
audio02.TextGrid,1,8,a,2.360,2.420,DT,8.2055,7.36,1
audio02.TextGrid,1,9,smell,2.420,2.710,NN,6.0445,4.49,4
audio02.TextGrid,1,10,came,2.710,2.960,VBD,12.3063,5.5,3
audio02.TextGrid,1,11,across,2.960,3.300,IN,12.0539,5.25,5
audio02.TextGrid,1,12,the,3.300,3.390,DT,2.8704,7.73,2
audio02.TextGrid,1,13,harbour,3.390,3.680,NN,6.0553,3.98,5
audio02.TextGrid,1,14,from,3.680,3.830,IN,7.1287,6.63,3
audio02.TextGrid,1,15,the,3.830,3.910,DT,2.5048,7.73,2
audio02.TextGrid,1,16,shark,3.910,4.220,NN,6.0625,4.1,4
audio02.TextGrid,1,17,factory,4.230,4.760,NN,12.6608,4.55,6
audio02.TextGrid,2,1,but,5.250,5.370,CC,8.3566,6.63,3
audio02.TextGrid,2,2,today,5.370,5.660,NN,15.1111,5.55,4
audio02.TextGrid,2,3,there,5.660,5.770,RB,10.6502,6.31,3
audio02.TextGrid,2,4,was,5.770,5.920,VBD,6.0392,6.82,3
audio02.TextGrid,2,5,only,5.920,6.150,RB,9.2050,6.12,4
audio02.TextGrid,2,6,the,6.150,6.240,DT,5.0539,7.73,2
audio02.TextGrid,2,7,faint,6.240,6.570,NN,20.5926,3.78,4
audio02.TextGrid,2,8,edge,6.570,6.760,NN,16.8399,4.74,2
audio02.TextGrid,2,9,of,6.760,6.830,IN,5.5897,7.4,2
audio02.TextGrid,2,10,the,6.830,7.020,DT,2.4848,7.73,2
audio02.TextGrid,2,11,odour,7.020,7.260,NN,6.0631,2.96,4
audio02.TextGrid,2,12,because,7.260,7.740,IN,8.6598,6.03,5
audio02.TextGrid,2,13,the,7.760,7.850,DT,2.4830,7.73,2
audio02.TextGrid,2,14,wind,7.850,8.120,NN,6.0635,4.84,4
audio02.TextGrid,2,15,had,8.120,8.250,VBD,9.8341,6.33,3
audio02.TextGrid,2,16,backed,8.250,8.530,VBN,15.1173,4.26,4
audio02.TextGrid,2,17,into,8.530,8.680,IN,9.6101,6.11,4
audio02.TextGrid,2,18,the,8.680,8.790,DT,2.5773,7.73,2
audio02.TextGrid,2,19,north,8.790,9.170,NN,14.3578,5.34,4
audio02.TextGrid,2,20,and,9.170,9.280,CC,5.7095,7.41,2
audio02.TextGrid,2,21,then,9.280,9.500,RB,12.4682,6.07,3
audio02.TextGrid,2,22,dropped,9.500,9.810,VBD,13.4296,4.73,5
audio02.TextGrid,2,23,off,9.810,10.120,IN,9.7814,5.93,2
audio02.TextGrid,2,24,and,10.230,10.360,CC,6.2463,7.41,3
audio02.TextGrid,2,25,it,10.360,10.470,PRP,8.9904,6.95,2
audio02.TextGrid,2,26,was,10.470,10.590,VBD,6.5323,6.82,3
audio02.TextGrid,2,27,pleasant,10.590,11.000,JJ,8.6792,4.22,7
audio02.TextGrid,2,28,and,11.000,11.130,CC,5.8350,7.41,3
audio02.TextGrid,2,29,sunny,11.130,11.480,JJ,15.1381,4.07,4
audio02.TextGrid,2,30,on,11.480,11.600,IN,7.0441,6.91,2
audio02.TextGrid,2,31,the,11.600,11.690,DT,2.5791,7.73,2
audio02.TextGrid,2,32,terrace,11.690,12.190,NN,16.1032,3.88,5
audio02.TextGrid,2,33,santiago,13.870,14.470,VBD,8.8258,3.66,8
audio02.TextGrid,2,34,the,14.590,14.700,DT,3.8771,7.73,2
audio02.TextGrid,2,35,boy,14.700,14.900,NN,14.8534,5.17,2
audio02.TextGrid,2,36,said,14.900,15.270,VBD,7.8528,6.01,3
audio02.TextGrid,3,1,yes,16.000,16.470,RB,17.1235,5.5,3
audio02.TextGrid,3,2,the,16.640,16.740,DT,4.9491,7.73,2
audio02.TextGrid,3,3,old,16.740,16.910,JJ,10.7689,5.75,3
audio02.TextGrid,3,4,man,16.910,17.130,NN,11.0872,5.82,3
audio02.TextGrid,3,5,said,17.130,17.450,VBD,5.3535,6.01,3
audio02.TextGrid,4,1,he,17.960,18.040,PRP,5.5326,6.69,2
audio02.TextGrid,4,2,was,18.040,18.170,VBD,5.6570,6.82,3
audio02.TextGrid,4,3,holding,18.170,18.450,VBG,12.4552,4.89,6
audio02.TextGrid,4,4,his,18.450,18.590,PRP$,8.6403,6.51,3
audio02.TextGrid,4,5,glass,18.590,19.060,NN,12.3330,4.85,4
audio02.TextGrid,4,6,and,19.060,19.200,CC,6.5629,7.41,3
audio02.TextGrid,4,7,thinking,19.200,19.510,NN,13.9460,5.24,6
audio02.TextGrid,4,8,of,19.510,19.630,IN,5.0499,7.4,2
audio02.TextGrid,4,9,many,19.630,19.830,JJ,9.4701,5.91,4
audio02.TextGrid,4,10,years,19.830,20.150,NNS,7.0607,5.96,3
audio02.TextGrid,4,11,ago,20.150,20.490,RB,10.5563,5.42,3
audio02.TextGrid,5,1,can,22.130,22.260,MD,17.9521,6.46,3
audio02.TextGrid,5,2,i,22.260,22.340,VB,11.9762,7.09,1
audio02.TextGrid,5,3,go,22.340,22.510,VB,10.3521,6.03,2
audio02.TextGrid,5,4,out,22.510,22.630,RP,8.5587,6.38,2
audio02.TextGrid,5,5,to,22.630,22.700,TO,5.1168,7.43,2
audio02.TextGrid,5,6,get,22.700,22.890,VB,11.2345,6.28,3
audio02.TextGrid,5,7,sardines,22.890,23.370,NNS,10.6550,2.93,7
audio02.TextGrid,5,8,for,23.370,23.470,IN,5.8128,7.01,2
audio02.TextGrid,5,9,you,23.470,23.540,PRP,9.3857,6.98,2
audio02.TextGrid,5,10,for,23.540,23.610,IN,6.6254,7.01,2
audio02.TextGrid,5,11,tomorrow,23.610,24.040,NN,14.5114,5.02,6
audio02.TextGrid,6,1,no,24.830,25.090,DT,8.9313,6.35,2
audio02.TextGrid,6,2,go,25.870,26.060,NN,13.8508,6.03,2
audio02.TextGrid,6,3,and,26.060,26.120,CC,6.2054,7.41,2
audio02.TextGrid,6,4,play,26.120,26.340,VB,12.2583,5.61,3
audio02.TextGrid,6,5,baseball,26.340,27.010,NN,16.4708,4.54,6
audio02.TextGrid,6,6,i,27.240,27.360,NN,12.3062,7.09,1
audio02.TextGrid,6,7,can,27.360,27.540,MD,8.0366,6.46,3
audio02.TextGrid,6,8,still,27.540,27.930,RB,11.1157,5.92,4
audio02.TextGrid,6,9,row,27.930,28.280,VB,17.9994,4.6,2
audio02.TextGrid,6,10,and,28.280,28.640,CC,6.2539,7.41,3
audio02.TextGrid,6,11,rogelio,28.640,29.170,VB,7.3789,2.4,7
audio02.TextGrid,6,12,will,29.170,29.340,MD,8.9013,6.45,3
audio02.TextGrid,6,13,throw,29.340,29.550,VB,5.6014,4.83,3
audio02.TextGrid,6,14,the,29.550,29.650,DT,3.2993,7.73,2
audio02.TextGrid,6,15,net,29.650,29.940,JJ,9.5002,4.76,3
audio02.TextGrid,7,1,i,31.340,31.450,NN,6.9517,7.09,1
audio02.TextGrid,7,2,would,31.450,31.580,MD,6.4684,6.27,3
audio02.TextGrid,7,3,like,31.580,31.750,VB,10.2775,6.41,3
audio02.TextGrid,7,4,to,31.750,31.840,TO,5.1141,7.43,2
audio02.TextGrid,7,5,go,31.840,32.170,VB,10.5948,6.03,2
audio02.TextGrid,7,6,if,32.450,32.580,IN,9.5261,6.47,2
audio02.TextGrid,7,7,i,32.580,32.660,JJ,8.8742,7.09,1
audio02.TextGrid,7,8,cannot,32.660,33.010,VBP,6.2357,5.11,5
audio02.TextGrid,7,9,fish,33.010,33.270,JJ,8.4801,4.9,3
audio02.TextGrid,7,10,with,33.270,33.410,IN,7.4189,6.85,3
audio02.TextGrid,7,11,you,33.410,33.620,PRP,9.4038,6.98,2
audio02.TextGrid,7,12,i,33.620,33.670,VBP,11.1299,7.09,1
audio02.TextGrid,7,13,would,33.670,33.840,MD,6.9876,6.27,3
audio02.TextGrid,7,14,like,33.840,33.970,VB,10.2791,6.41,3
audio02.TextGrid,7,15,to,33.970,34.040,TO,5.1064,7.43,2
audio02.TextGrid,7,16,serve,34.040,34.320,VB,13.0489,4.85,3
audio02.TextGrid,7,17,in,34.320,34.430,IN,5.6168,7.27,2
audio02.TextGrid,7,18,some,34.430,34.700,DT,7.6294,6.2,3
audio02.TextGrid,7,19,way,34.700,34.970,NN,9.9525,6.01,2
audio02.TextGrid,8,1,you,35.990,36.120,PRP,7.2212,6.98,2
audio02.TextGrid,8,2,bought,36.120,36.390,VBD,10.9057,4.91,3
audio02.TextGrid,8,3,me,36.390,36.540,PRP,13.5611,6.48,2
audio02.TextGrid,8,4,a,36.540,36.580,DT,7.1897,7.36,1
audio02.TextGrid,8,5,beer,36.580,37.020,NN,14.7648,4.7,3
audio02.TextGrid,8,6,the,37.210,37.330,DT,5.8383,7.73,2
audio02.TextGrid,8,7,old,37.330,37.510,JJ,11.1038,5.75,3
audio02.TextGrid,8,8,man,37.510,37.730,NN,11.2391,5.82,3
audio02.TextGrid,8,9,said,37.730,38.090,VBD,7.2530,6.01,3
audio02.TextGrid,9,1,you,38.720,38.930,PRP,7.2212,6.98,2
audio02.TextGrid,9,2,are,38.930,39.080,VBP,5.6655,6.74,2
audio02.TextGrid,9,3,already,39.080,39.530,RB,10.3467,5.55,6
audio02.TextGrid,9,4,a,39.530,39.570,DT,6.5812,7.36,1
audio02.TextGrid,9,5,man,39.570,40.050,NN,11.2799,5.82,3
audio02.TextGrid,10,1,how,41.460,41.590,WRB,11.8069,6.24,2
audio02.TextGrid,10,2,old,41.590,41.810,JJ,11.4018,5.75,3
audio02.TextGrid,10,3,was,41.810,41.970,VBD,8.3360,6.82,3
audio02.TextGrid,10,4,i,41.970,42.110,RB,9.9383,7.09,1
audio02.TextGrid,10,5,when,42.110,42.290,WRB,10.6940,6.37,3
audio02.TextGrid,10,6,you,42.290,42.410,PRP,7.3330,6.98,2
audio02.TextGrid,10,7,first,42.410,42.690,RB,11.8889,6.11,4
audio02.TextGrid,10,8,took,42.690,42.870,VBD,11.7538,5.51,3
audio02.TextGrid,10,9,me,42.870,42.990,PRP,13.6108,6.48,2
audio02.TextGrid,10,10,in,42.990,43.050,IN,5.6459,7.27,2
audio02.TextGrid,10,11,a,43.050,43.090,DT,3.7562,7.36,1
audio02.TextGrid,10,12,boat,43.090,43.520,NN,6.0639,4.71,3
audio02.TextGrid,11,1,five,44.460,44.960,CD,13.1150,5.45,3
audio02.TextGrid,11,2,and,45.020,45.170,CC,6.2591,7.41,2
audio02.TextGrid,11,3,you,45.170,45.330,PRP,10.8047,6.98,2
audio02.TextGrid,11,4,nearly,45.330,45.680,RB,12.9822,5.0,5
audio02.TextGrid,11,5,were,45.680,45.810,VBD,7.8716,6.34,2
audio02.TextGrid,11,6,killed,45.810,46.260,VBN,15.1327,5.22,4
audio02.TextGrid,11,7,when,46.260,46.370,WRB,8.3358,6.37,3
audio02.TextGrid,11,8,i,46.370,46.470,NN,7.1003,7.09,1
audio02.TextGrid,11,9,brought,46.470,46.730,VBD,11.7266,5.16,4
audio02.TextGrid,11,10,the,46.730,46.840,DT,3.6702,7.73,2
audio02.TextGrid,11,11,fish,46.840,47.120,NN,6.0477,4.9,3
audio02.TextGrid,11,12,in,47.120,47.250,IN,4.5727,7.27,2
audio02.TextGrid,11,13,too,47.250,47.410,RB,12.9211,5.95,2
audio02.TextGrid,11,14,green,47.410,47.880,JJ,13.0345,5.13,4
audio02.TextGrid,11,15,and,48.060,48.200,CC,5.6218,7.41,3
audio02.TextGrid,11,16,he,48.200,48.300,PRP,9.3694,6.69,2
audio02.TextGrid,11,17,nearly,48.300,48.610,RB,12.5311,5.0,5
audio02.TextGrid,11,18,tore,48.610,48.820,VBD,6.3802,3.71,3
audio02.TextGrid,11,19,the,48.820,48.920,DT,3.8758,7.73,2
audio02.TextGrid,11,20,boat,48.920,49.130,NN,6.0533,4.71,3
audio02.TextGrid,11,21,to,49.130,49.230,TO,4.9906,7.43,2
audio02.TextGrid,11,22,pieces,49.230,49.790,NNS,16.0444,4.72,5
audio02.TextGrid,12,1,can,50.310,50.460,MD,17.9521,6.46,3
audio02.TextGrid,12,2,you,50.460,50.620,PRP,12.2899,6.98,2
audio02.TextGrid,12,3,remember,50.620,51.160,VB,14.7657,5.38,7
audio02.TextGrid,12,4,i,52.710,52.800,NNS,9.8350,7.09,1
audio02.TextGrid,12,5,can,52.800,53.030,MD,8.3876,6.46,3
audio02.TextGrid,12,6,remember,53.030,53.380,VB,14.0805,5.38,7
audio02.TextGrid,12,7,the,53.380,53.500,DT,3.3001,7.73,2
audio02.TextGrid,12,8,tail,53.500,53.890,NN,6.0515,4.34,3
audio02.TextGrid,12,9,slapping,53.890,54.470,NN,7.9239,3.36,6
audio02.TextGrid,12,10,and,54.470,54.560,CC,6.3065,7.41,2
audio02.TextGrid,12,11,banging,54.560,55.080,NN,8.0415,3.68,5
audio02.TextGrid,12,12,and,55.080,55.170,CC,5.5042,7.41,2
audio02.TextGrid,12,13,the,55.170,55.290,DT,4.3588,7.73,2
audio02.TextGrid,12,14,thwart,55.290,55.540,NN,20.9712,3.06,5
audio02.TextGrid,12,15,breaking,55.540,56.040,NN,16.8657,4.74,6
audio02.TextGrid,12,16,and,56.040,56.140,CC,6.2072,7.41,2
audio02.TextGrid,12,17,the,56.140,56.220,DT,5.0971,7.73,2
audio02.TextGrid,12,18,of,56.510,56.580,IN,7.3017,7.4,2
audio02.TextGrid,12,19,the,56.580,56.660,DT,2.5082,7.73,2
audio02.TextGrid,12,20,clubbing,56.660,57.120,NN,6.0644,2.99,6
audio02.TextGrid,13,1,i,57.570,57.600,NN,6.9517,7.09,1
audio02.TextGrid,13,2,can,57.750,58.010,MD,7.6210,6.46,3
audio02.TextGrid,13,3,remember,58.010,58.360,VB,14.0772,5.38,7
audio02.TextGrid,13,4,you,58.360,58.510,PRP,10.1431,6.98,2
audio02.TextGrid,13,5,throwing,58.510,58.890,VBG,10.1121,4.4,5
audio02.TextGrid,13,6,me,58.890,59.030,PRP,13.3038,6.48,2
audio02.TextGrid,13,7,into,59.030,59.150,IN,10.0443,6.11,4
audio02.TextGrid,13,8,the,59.150,59.250,DT,2.4847,7.73,2
audio02.TextGrid,13,9,bow,59.250,59.560,NN,6.0643,4.3,2
audio02.TextGrid,13,10,where,59.560,59.720,WRB,11.1967,6.0,3
audio02.TextGrid,13,11,the,59.720,59.780,DT,3.3215,7.73,2
audio02.TextGrid,13,12,wet,59.780,59.980,NN,6.0637,4.54,3
audio02.TextGrid,13,13,coiled,59.980,60.340,VBD,5.5308,2.9,4
audio02.TextGrid,13,14,lines,60.340,60.730,NNS,15.2793,4.95,4
audio02.TextGrid,13,15,were,60.730,60.940,VBD,9.5347,6.34,2
audio02.TextGrid,13,16,and,61.250,61.340,CC,6.0153,7.41,2
audio02.TextGrid,13,17,feeling,61.340,61.710,VBG,13.0754,5.13,5
audio02.TextGrid,13,18,the,61.710,61.810,DT,3.2444,7.73,2
audio02.TextGrid,13,19,whole,61.810,62.000,JJ,14.6070,5.46,3
audio02.TextGrid,13,20,boat,62.000,62.330,NN,5.8028,4.71,3
audio02.TextGrid,13,21,shiver,62.330,62.800,NN,8.5675,3.05,4
audio02.TextGrid,13,22,and,62.800,62.870,CC,6.2075,7.41,2
audio02.TextGrid,13,23,the,62.870,62.960,DT,3.9188,7.73,2
audio02.TextGrid,13,24,of,63.310,63.430,IN,7.3550,7.4,2
audio02.TextGrid,13,25,you,63.430,63.580,PRP,9.6845,6.98,2
audio02.TextGrid,13,26,clubbing,63.580,64.080,VBG,10.1553,2.99,6
audio02.TextGrid,13,27,him,64.080,64.220,PRP,12.5435,6.11,2
audio02.TextGrid,13,28,like,64.220,64.420,IN,9.7612,6.41,3
audio02.TextGrid,13,29,chopping,64.420,64.820,VBG,12.2759,3.37,5
audio02.TextGrid,13,30,a,64.820,64.870,DT,4.9589,7.36,1
audio02.TextGrid,13,31,tree,64.870,65.140,JJ,13.2565,4.85,3
audio02.TextGrid,13,32,down,65.140,65.470,NN,10.1410,5.88,3
audio02.TextGrid,13,33,and,65.890,65.980,CC,6.6262,7.41,2
audio02.TextGrid,13,34,the,65.980,66.090,DT,5.2244,7.73,2
audio02.TextGrid,13,35,sweet,66.090,66.400,JJ,14.7400,4.91,4
audio02.TextGrid,13,36,blood,66.400,66.680,NN,13.0185,5.1,4
audio02.TextGrid,13,37,smell,66.680,67.000,NN,8.3380,4.49,4
audio02.TextGrid,13,38,all,67.000,67.160,DT,11.1941,6.52,2
audio02.TextGrid,13,39,over,67.160,67.380,IN,11.5546,6.08,3
audio02.TextGrid,13,40,me,67.380,67.600,PRP,12.9050,6.48,2
audio02.TextGrid,14,1,can,69.270,69.420,MD,17.9521,6.46,3
audio02.TextGrid,14,2,you,69.420,69.800,PRP,12.2899,6.98,2
audio02.TextGrid,14,3,really,69.800,70.020,RB,12.7684,5.97,4
audio02.TextGrid,14,4,remember,70.020,70.470,VB,15.0110,5.38,7
audio02.TextGrid,14,5,that,70.470,70.720,IN,6.5828,7.01,3
audio02.TextGrid,14,6,or,70.720,70.780,CC,8.6711,6.54,1
audio02.TextGrid,14,7,did,70.780,70.940,VBD,10.7215,5.96,3
audio02.TextGrid,14,8,i,70.940,71.050,VB,9.9483,7.09,1
audio02.TextGrid,14,9,just,71.050,71.260,RB,11.0700,6.43,3
audio02.TextGrid,14,10,tell,71.260,71.480,VB,15.6821,5.53,3
audio02.TextGrid,14,11,it,71.480,71.630,PRP,7.7702,6.95,2
audio02.TextGrid,14,12,to,71.630,71.710,TO,4.1042,7.43,2
audio02.TextGrid,14,13,you,71.710,71.900,PRP,12.4638,6.98,2
audio02.TextGrid,15,1,i,73.100,73.210,JJ,6.9517,7.09,1
audio02.TextGrid,15,2,remember,73.210,73.610,VBP,14.1868,5.38,7
audio02.TextGrid,15,3,everything,73.610,74.090,NN,16.3294,5.54,7
audio02.TextGrid,15,4,from,74.090,74.270,IN,7.4828,6.63,3
audio02.TextGrid,15,5,when,74.270,74.370,WRB,10.9651,6.37,3
audio02.TextGrid,15,6,we,74.370,74.530,PRP,7.6221,6.54,2
audio02.TextGrid,15,7,first,74.530,74.830,RB,11.9107,6.11,4
audio02.TextGrid,15,8,went,74.830,74.980,VBD,12.7897,5.5,4
audio02.TextGrid,15,9,together,74.980,75.370,RB,11.8278,5.46,6
audio02.TextGrid,16,1,the,77.590,77.700,DT,3.2076,7.73,2
audio02.TextGrid,16,2,old,77.700,77.920,JJ,11.1903,5.75,3
audio02.TextGrid,16,3,man,77.920,78.180,NN,11.2279,5.82,3
audio02.TextGrid,16,4,looked,78.180,78.380,VBD,15.3019,5.11,4
audio02.TextGrid,16,5,at,78.380,78.450,IN,7.4603,6.7,2
audio02.TextGrid,16,6,him,78.450,78.640,PRP,12.0284,6.11,3
audio02.TextGrid,16,7,with,78.640,78.780,IN,7.2405,6.85,3
audio02.TextGrid,16,8,his,78.780,78.950,PRP$,7.6093,6.51,3
audio02.TextGrid,16,9,sun,78.950,79.190,NN,15.5315,4.97,3
audio02.TextGrid,16,10,burned,79.190,79.630,VBD,18.8742,4.31,4
audio02.TextGrid,16,11,confident,79.630,80.260,JJ,16.2518,4.43,9
audio02.TextGrid,16,12,loving,80.260,80.580,VBG,12.8590,4.47,5
audio02.TextGrid,16,13,eyes,80.580,81.010,NNS,14.5366,5.21,2
audio02.TextGrid,17,1,if,82.630,82.760,IN,10.3388,6.47,2
audio02.TextGrid,17,2,you,82.760,82.910,PRP,8.8972,6.98,2
audio02.TextGrid,17,3,were,82.910,83.010,VBD,6.8073,6.34,2
audio02.TextGrid,17,4,my,83.010,83.250,PRP$,11.7173,6.57,2
audio02.TextGrid,17,5,boy,83.250,83.550,NN,14.9526,5.17,2
audio02.TextGrid,17,6,i,83.550,83.640,NN,10.4000,7.09,1
audio02.TextGrid,17,7,d,83.640,83.750,VBP,6.0519,5.46,2
audio02.TextGrid,17,8,take,83.750,83.940,VB,9.9321,5.92,3
audio02.TextGrid,17,9,you,83.940,84.090,PRP,10.1481,6.98,2
audio02.TextGrid,17,10,out,84.090,84.210,RP,10.4345,6.38,2
audio02.TextGrid,17,11,and,84.210,84.330,CC,6.8971,7.41,2
audio02.TextGrid,17,12,gamble,84.330,84.800,VB,6.2082,3.79,6
audio02.TextGrid,17,13,he,85.080,85.210,PRP,8.4436,6.69,2
audio02.TextGrid,17,14,said,85.210,85.560,VBD,5.6733,6.01,3
audio02.TextGrid,18,1,but,85.990,86.150,CC,8.3566,6.63,3
audio02.TextGrid,18,2,you,86.150,86.320,PRP,9.0900,6.98,2
audio02.TextGrid,18,3,are,86.320,86.440,VBP,6.1793,6.74,2
audio02.TextGrid,18,4,your,86.440,86.600,PRP$,11.2437,6.53,3
audio02.TextGrid,18,5,father,86.600,86.950,NN,12.9481,5.26,4
audio02.TextGrid,18,6,s,86.950,87.020,NN,7.9240,5.86,1
audio02.TextGrid,18,7,and,87.020,87.140,CC,6.3575,7.41,2
audio02.TextGrid,18,8,your,87.140,87.270,PRP$,11.1045,6.53,3
audio02.TextGrid,18,9,mother,87.270,87.620,NN,13.4241,5.24,4
audio02.TextGrid,18,10,s,87.620,87.760,NN,7.7281,5.86,1
audio02.TextGrid,18,11,and,87.760,87.890,CC,6.1832,7.41,2
audio02.TextGrid,18,12,you,87.890,88.110,PRP,10.4475,6.98,2
audio02.TextGrid,18,13,are,88.110,88.260,VBP,6.4769,6.74,2
audio02.TextGrid,18,14,in,88.260,88.340,IN,5.5654,7.27,2
audio02.TextGrid,18,15,a,88.340,88.400,DT,3.9219,7.36,1
audio02.TextGrid,18,16,lucky,88.400,88.690,JJ,15.6518,4.77,4
audio02.TextGrid,18,17,boat,88.690,89.120,NN,5.8085,4.71,3
audio02.TextGrid,19,1,may,90.940,91.080,MD,12.8807,5.98,2
audio02.TextGrid,19,2,i,91.080,91.180,VB,11.6601,7.09,1
audio02.TextGrid,19,3,get,91.180,91.320,VB,9.1577,6.28,3
audio02.TextGrid,19,4,the,91.320,91.430,DT,3.3914,7.73,2
audio02.TextGrid,19,5,sardines,91.430,92.050,NNS,9.4688,2.93,7
audio02.TextGrid,19,6,i,92.290,92.390,NN,11.3472,7.09,1
audio02.TextGrid,19,7,know,92.390,92.530,VBP,10.5764,6.1,2
audio02.TextGrid,19,8,where,92.530,92.670,WRB,10.9225,6.0,3
audio02.TextGrid,19,9,i,92.670,92.730,NN,7.0885,7.09,1
audio02.TextGrid,19,10,can,92.730,92.880,MD,7.6235,6.46,3
audio02.TextGrid,19,11,get,92.880,93.060,VB,8.5228,6.28,3
audio02.TextGrid,19,12,four,93.090,93.280,CD,12.2745,5.53,3
audio02.TextGrid,19,13,baits,93.280,93.660,NNS,7.9621,2.65,4
audio02.TextGrid,19,14,too,93.660,93.980,RB,11.3494,5.95,2
audio02.TextGrid,19,15,i,95.500,95.630,RB,11.0415,7.09,1
audio02.TextGrid,19,16,have,95.630,95.870,VBP,6.3173,6.71,3
audio02.TextGrid,19,17,mine,95.870,96.150,NN,16.0502,5.04,3
audio02.TextGrid,19,18,left,96.150,96.390,VBN,14.9309,5.62,4
audio02.TextGrid,19,19,from,96.390,96.540,IN,6.8786,6.63,3
audio02.TextGrid,19,20,today,96.540,97.030,NN,12.3044,5.55,4
audio02.TextGrid,19,21,i,97.200,97.320,NN,11.6250,7.09,1
audio02.TextGrid,19,22,put,97.320,97.560,VBD,10.1381,5.66,3
