fichier,phrase_id,position,mot,onset,offset,POS,surprise_llm,freq_zipf,n_phones
audio01.TextGrid,20,9,a,109.510,109.560,DT,3.5002,7.36,1
audio01.TextGrid,20,10,boy,109.560,109.840,NN,8.9842,5.17,2
audio01.TextGrid,20,11,and,109.840,110.030,CC,3.4964,7.41,3
audio01.TextGrid,20,12,i,110.030,110.120,NN,2.0152,7.09,1
audio01.TextGrid,20,13,must,110.120,110.360,MD,7.7419,5.68,4
audio01.TextGrid,20,14,obey,110.360,110.660,VB,12.6942,3.83,3
audio01.TextGrid,20,15,him,110.660,110.850,PRP,10.9682,6.11,3
audio01.TextGrid,21,1,i,111.730,111.850,NN,5.7704,7.09,1
audio01.TextGrid,21,2,know,111.850,112.130,VBP,13.4773,6.1,2
audio01.TextGrid,21,3,the,112.430,112.550,DT,5.1566,7.73,2
audio01.TextGrid,21,4,old,112.550,112.720,JJ,8.4256,5.75,3
audio01.TextGrid,21,5,man,112.720,112.950,NN,4.2880,5.82,3
audio01.TextGrid,21,6,said,112.950,113.310,VBD,8.7371,6.01,3
audio01.TextGrid,22,1,it,113.760,113.890,PRP,11.0007,6.95,2
audio01.TextGrid,22,2,is,113.890,114.040,VBZ,3.1662,7.07,2
audio01.TextGrid,22,3,quite,114.040,114.370,RB,13.9615,5.29,4
audio01.TextGrid,22,4,normal,114.370,114.780,JJ,9.0344,5.01,6
audio01.TextGrid,23,1,he,115.950,116.100,PRP,13.2074,6.69,2
audio01.TextGrid,23,2,hasn't,116.100,116.360,RB,17.2201,4.71,6
audio01.TextGrid,23,3,much,116.360,116.600,RB,10.1861,6.0,3
audio01.TextGrid,23,4,faith,116.600,116.980,NN,12.3187,4.82,3
audio01.TextGrid,24,1,no,117.670,118.080,DT,13.1520,6.35,2
audio01.TextGrid,24,2,the,118.360,118.470,DT,11.3323,7.73,2
audio01.TextGrid,24,3,old,118.470,118.670,JJ,9.7752,5.75,3
audio01.TextGrid,24,4,man,118.670,118.910,NN,4.6783,5.82,3
audio01.TextGrid,24,5,said,118.910,119.240,VBD,8.6296,6.01,3
audio01.TextGrid,25,1,but,119.970,120.130,CC,16.1685,6.63,3
audio01.TextGrid,25,2,we,120.130,120.350,PRP,8.1387,6.54,2
audio01.TextGrid,25,3,have,120.350,120.650,VBP,4.0517,6.71,3
audio01.TextGrid,25,4,haven,120.910,121.180,VBN,12.2595,4.13,5
audio01.TextGrid,25,5,t,121.180,121.220,NNS,5.0646,5.43,1
audio01.TextGrid,26,1,we,121.220,121.440,PRP,12.9441,6.54,2
audio01.TextGrid,26,2,yes,122.440,122.880,VBP,17.4336,5.5,3
audio01.TextGrid,26,3,the,123.010,123.090,DT,7.7519,7.73,2
audio01.TextGrid,26,4,boy,123.090,123.300,NN,10.2413,5.17,2
audio01.TextGrid,26,5,said,123.300,123.660,VBD,9.7326,6.01,3
audio01.TextGrid,27,1,can,124.250,124.450,MD,15.2669,6.46,3
audio01.TextGrid,27,2,i,124.450,124.560,VB,6.5767,7.09,1
audio01.TextGrid,27,3,offer,124.560,124.830,NN,8.8083,5.05,3
audio01.TextGrid,27,4,you,124.830,124.990,PRP,4.5675,6.98,2
audio01.TextGrid,27,5,a,124.990,125.030,DT,1.9291,7.36,1
audio01.TextGrid,27,6,beer,125.030,125.300,NN,10.7481,4.7,3
audio01.TextGrid,27,7,on,125.300,125.400,IN,7.4280,6.91,2
audio01.TextGrid,27,8,the,125.400,125.480,DT,2.9023,7.73,2
audio01.TextGrid,27,9,terrace,125.480,125.940,NN,15.8429,3.88,5
audio01.TextGrid,27,10,and,125.940,126.060,CC,4.6583,7.41,2
audio01.TextGrid,27,11,then,126.060,126.220,RB,7.9134,6.07,3
audio01.TextGrid,27,12,we,126.220,126.290,PRP,6.7711,6.54,2
audio01.TextGrid,27,13,ll,126.290,126.320,VBP,17.3355,4.66,1
audio01.TextGrid,27,14,take,126.320,126.550,VB,11.3830,5.92,3
audio01.TextGrid,27,15,the,126.550,126.610,DT,3.6853,7.73,2
audio01.TextGrid,27,16,stuff,126.610,126.890,NN,10.3205,5.14,4
audio01.TextGrid,27,17,home,126.890,127.230,NN,9.5124,5.81,3
audio01.TextGrid,28,1,why,128.170,128.360,WRB,14.8943,5.93,2
audio01.TextGrid,28,2,not,128.360,128.740,RB,6.6348,6.69,3
audio01.TextGrid,28,3,the,129.010,129.120,DT,6.1187,7.73,2
audio01.TextGrid,28,4,old,129.120,129.300,JJ,8.6096,5.75,3
audio01.TextGrid,28,5,man,129.300,129.520,NN,6.0252,5.82,3
audio01.TextGrid,28,6,said,129.520,129.890,VBD,10.4094,6.01,3
audio01.TextGrid,29,1,between,130.510,130.890,IN,18.0886,5.77,6
audio01.TextGrid,29,2,fishermen,130.890,131.500,NNS,24.6496,3.65,7
audio01.TextGrid,29,3,they,133.810,133.940,PRP,11.8922,6.5,2
audio01.TextGrid,29,4,sat,133.940,134.150,VBD,14.1468,4.64,3
audio01.TextGrid,29,5,on,134.150,134.270,IN,8.4930,6.91,2
audio01.TextGrid,29,6,the,134.270,134.360,DT,1.8945,7.73,2
audio01.TextGrid,29,7,terrace,134.360,134.820,NN,15.3211,3.88,5
audio01.TextGrid,29,8,and,134.820,135.040,CC,4.5974,7.41,3
audio01.TextGrid,29,9,many,135.040,135.290,JJ,11.4595,5.91,4
audio01.TextGrid,29,10,of,135.290,135.350,IN,3.3067,7.4,2
audio01.TextGrid,29,11,the,135.350,135.460,DT,1.7935,7.73,2
audio01.TextGrid,29,12,fishermen,135.460,135.860,NNS,8.0363,3.65,7
audio01.TextGrid,29,13,made,135.860,136.130,VBD,7.2361,5.92,3
audio01.TextGrid,29,14,fun,136.130,136.300,NN,8.2148,5.3,3
audio01.TextGrid,29,15,of,136.300,136.390,IN,1.7424,7.4,2
audio01.TextGrid,29,16,the,136.390,136.530,DT,2.8519,7.73,2
audio01.TextGrid,29,17,old,136.530,136.750,JJ,11.5575,5.75,3
audio01.TextGrid,29,18,man,136.750,137.160,NN,5.1083,5.82,3
audio01.TextGrid,29,19,and,137.280,137.450,CC,4.2647,7.41,3
audio01.TextGrid,29,20,he,137.450,137.560,PRP,5.6873,6.69,2
audio01.TextGrid,29,21,was,137.560,137.760,VBD,2.9786,6.82,3
audio01.TextGrid,29,22,not,137.760,137.950,RB,4.7647,6.69,3
audio01.TextGrid,29,23,angry,137.950,138.400,JJ,14.9412,4.66,5
audio01.TextGrid,30,1,others,138.910,139.320,NNS,17.7072,5.42,4
audio01.TextGrid,30,2,of,139.320,139.390,IN,5.9865,7.4,2
audio01.TextGrid,30,3,the,139.390,139.520,DT,0.8783,7.73,2
audio01.TextGrid,30,4,older,139.520,139.740,JJR,15.2777,4.92,4
audio01.TextGrid,30,5,fishermen,139.740,140.260,NNS,21.6059,3.65,7
audio01.TextGrid,30,6,looked,140.320,140.550,VBD,17.0870,5.11,4
audio01.TextGrid,30,7,at,140.550,140.640,IN,4.8601,6.7,2
audio01.TextGrid,30,8,him,140.640,140.790,PRP,5.3689,6.11,2
audio01.TextGrid,30,9,and,140.790,140.900,CC,4.0979,7.41,3
audio01.TextGrid,30,10,were,140.900,141.010,VBD,6.4375,6.34,2
audio01.TextGrid,30,11,sad,141.010,141.500,VBN,10.6464,4.84,3
audio01.TextGrid,30,12,but,141.850,141.980,CC,7.7251,6.63,3
audio01.TextGrid,30,13,they,141.980,142.110,PRP,4.2646,6.5,2
audio01.TextGrid,30,14,did,142.110,142.250,VBD,3.1596,5.96,3
audio01.TextGrid,30,15,not,142.250,142.430,RB,0.7722,6.69,3
audio01.TextGrid,30,16,show,142.430,142.690,VB,9.6361,5.68,2
audio01.TextGrid,30,17,it,142.690,142.830,PRP,3.7918,6.95,2
audio01.TextGrid,30,18,and,142.830,142.940,CC,5.6129,7.41,2
audio01.TextGrid,30,19,they,142.940,143.070,PRP,3.3698,6.5,2
audio01.TextGrid,30,20,spoke,143.070,143.330,VBD,12.6317,4.61,4
audio01.TextGrid,30,21,politely,143.340,143.800,RB,18.6041,3.47,7
audio01.TextGrid,30,22,about,143.800,143.990,IN,5.5522,6.4,4
audio01.TextGrid,30,23,the,143.990,144.100,DT,3.8623,7.73,2
audio01.TextGrid,30,24,current,144.100,144.590,JJ,11.2240,5.27,5
audio01.TextGrid,30,25,and,144.590,144.710,CC,7.7417,7.41,2
audio01.TextGrid,30,26,the,144.710,144.800,DT,3.4889,7.73,2
audio01.TextGrid,30,27,depths,144.800,145.190,NNS,15.4020,3.78,5
audio01.TextGrid,30,28,they,145.190,145.330,PRP,5.0356,6.5,2
audio01.TextGrid,30,29,had,145.330,145.450,VBD,3.9823,6.33,3
audio01.TextGrid,30,30,drifted,145.450,145.780,VBN,17.5464,3.41,7
audio01.TextGrid,30,31,their,145.780,145.930,PRP$,6.0007,6.33,3
audio01.TextGrid,30,32,lines,145.930,146.290,NNS,11.2057,4.95,4
audio01.TextGrid,30,33,at,146.290,146.530,IN,6.8934,6.7,2
audio01.TextGrid,30,34,and,146.920,147.000,CC,4.7137,7.41,2
audio01.TextGrid,30,35,the,147.000,147.100,DT,4.1079,7.73,2
audio01.TextGrid,30,36,steady,147.100,147.400,JJ,18.0134,4.31,5
audio01.TextGrid,30,37,good,147.400,147.600,JJ,10.8752,6.12,3
audio01.TextGrid,30,38,weather,147.600,147.980,NN,13.6837,4.87,4
audio01.TextGrid,30,39,and,148.130,148.250,CC,4.3080,7.41,2
audio01.TextGrid,30,40,of,148.250,148.360,IN,9.3389,7.4,2
audio01.TextGrid,30,41,what,148.360,148.530,WP,5.4352,6.38,3
audio01.TextGrid,30,42,they,148.530,148.630,PRP,1.8426,6.5,2
audio01.TextGrid,30,43,had,148.630,148.770,VBD,4.0038,6.33,3
audio01.TextGrid,30,44,seen,148.770,149.220,VBN,6.7737,5.52,3
audio01.TextGrid,31,1,the,150.140,150.230,DT,11.8924,7.73,2
audio01.TextGrid,31,2,successful,150.230,150.860,JJ,14.4449,4.94,9
audio01.TextGrid,31,3,fishermen,150.860,151.340,NNS,24.3971,3.65,7
audio01.TextGrid,31,4,of,151.340,151.430,IN,2.5552,7.4,2
audio01.TextGrid,31,5,that,151.430,151.640,DT,9.5791,7.01,3
audio01.TextGrid,31,6,day,151.640,151.880,NN,5.3605,5.95,2
audio01.TextGrid,31,7,were,151.880,152.070,VBD,8.3426,6.34,2
audio01.TextGrid,31,8,already,152.070,152.550,RB,10.1600,5.55,6
audio01.TextGrid,31,9,in,152.550,152.750,IN,4.4585,7.27,2
audio01.TextGrid,31,10,and,152.750,152.920,CC,9.7537,7.41,3
audio01.TextGrid,31,11,had,152.970,153.210,VBD,10.1781,6.33,3
audio01.TextGrid,31,12,butchered,153.210,153.650,VBN,21.7066,3.01,5
audio01.TextGrid,31,13,their,153.650,153.820,PRP$,7.8738,6.33,3
audio01.TextGrid,31,14,marlin,153.820,154.250,NN,18.4634,3.01,6
audio01.TextGrid,31,15,out,154.250,154.570,IN,10.1573,6.38,2
audio01.TextGrid,31,16,and,154.570,154.710,CC,4.8072,7.41,2
audio01.TextGrid,31,17,carried,154.710,155.100,VBD,11.6178,4.77,5
audio01.TextGrid,31,18,them,155.100,155.360,PRP,5.2710,6.19,3
audio01.TextGrid,31,19,laid,155.360,155.680,JJS,19.2343,4.56,3
audio01.TextGrid,31,20,full,155.680,155.900,JJ,11.8851,5.54,3
audio01.TextGrid,31,21,length,155.900,156.270,NN,14.4002,4.77,4
audio01.TextGrid,31,22,across,156.270,156.630,IN,13.5899,5.25,5
audio01.TextGrid,31,23,two,156.630,156.750,CD,10.1753,6.1,2
audio01.TextGrid,31,24,planks,156.750,157.460,NNS,18.8325,3.13,6
audio01.TextGrid,31,25,with,157.510,157.630,IN,6.2382,6.85,3
audio01.TextGrid,31,26,two,157.630,157.860,CD,7.1232,6.1,2
audio01.TextGrid,31,27,men,157.860,158.130,NNS,7.2439,5.51,3
audio01.TextGrid,31,28,staggering,158.130,158.780,VBG,17.1616,3.5,7
audio01.TextGrid,31,29,at,158.780,158.840,IN,4.6343,6.7,2
audio01.TextGrid,31,30,the,158.840,159.010,DT,2.4564,7.73,2
audio01.TextGrid,31,31,end,159.010,159.120,NN,4.3521,5.68,3
audio01.TextGrid,31,32,of,159.120,159.210,IN,1.5952,7.4,2
audio01.TextGrid,31,33,each,159.210,159.420,DT,11.7096,5.69,2
audio01.TextGrid,31,34,plank,159.420,159.800,NN,4.1388,3.46,5
audio01.TextGrid,32,1,to,160.210,160.320,TO,12.1719,7.43,2
audio01.TextGrid,32,2,the,160.320,160.420,DT,5.9437,7.73,2
audio01.TextGrid,32,3,fish,160.420,160.670,NN,14.0035,4.9,3
audio01.TextGrid,32,4,house,160.670,161.020,NN,10.3949,5.71,3
audio01.TextGrid,32,5,where,161.020,161.120,WRB,9.4163,6.0,3
audio01.TextGrid,32,6,they,161.120,161.200,PRP,4.5905,6.5,2
audio01.TextGrid,32,7,waited,161.200,161.490,VBD,13.9973,4.26,5
audio01.TextGrid,32,8,for,161.490,161.590,IN,2.4570,7.01,2
audio01.TextGrid,32,9,the,161.590,161.740,DT,2.5768,7.73,2
audio01.TextGrid,32,10,ice,161.740,161.970,JJ,12.0479,5.0,2
audio01.TextGrid,32,11,truck,161.970,162.170,NN,10.4528,4.64,4
audio01.TextGrid,32,12,to,162.170,162.290,TO,2.9576,7.43,2
audio01.TextGrid,32,13,carry,162.290,162.560,VB,8.1977,4.89,4
audio01.TextGrid,32,14,them,162.560,162.710,PRP,0.7886,6.19,3
audio01.TextGrid,32,15,to,162.710,162.840,TO,3.2480,7.43,2
audio01.TextGrid,32,16,the,162.840,162.930,DT,2.4908,7.73,2
audio01.TextGrid,32,17,market,162.930,163.320,NN,11.0389,5.29,6
audio01.TextGrid,32,18,in,163.320,163.440,IN,5.7238,7.27,2
audio01.TextGrid,32,19,havana,163.440,163.900,NN,15.6546,3.53,6
audio01.TextGrid,33,1,those,165.050,165.310,DT,17.8522,5.9,3
audio01.TextGrid,33,2,who,165.310,165.380,WP,3.0328,6.34,2
audio01.TextGrid,33,3,had,165.380,165.480,VBD,6.8260,6.33,3
audio01.TextGrid,33,4,caught,165.480,165.760,VBN,12.2269,4.9,3
audio01.TextGrid,33,5,sharks,165.760,166.180,NNS,16.1966,3.96,5
audio01.TextGrid,33,6,had,166.180,166.350,VBD,8.5972,6.33,3
audio01.TextGrid,33,7,taken,166.350,166.610,VBN,12.1093,5.33,5
audio01.TextGrid,33,8,them,166.610,166.730,PRP,4.7034,6.19,3
audio01.TextGrid,33,9,to,166.730,166.830,TO,3.2564,7.43,2
audio01.TextGrid,33,10,the,166.830,166.930,DT,2.7896,7.73,2
audio01.TextGrid,33,11,shark,166.930,167.240,NN,7.6706,4.1,4
audio01.TextGrid,33,12,factory,167.240,167.710,NN,14.5639,4.55,6
audio01.TextGrid,33,13,on,167.710,167.800,IN,7.1523,6.91,2
audio01.TextGrid,33,14,the,167.800,167.930,DT,2.0818,7.73,2
audio01.TextGrid,33,15,other,167.930,168.100,JJ,6.4989,6.16,3
audio01.TextGrid,33,16,side,168.100,168.340,NN,5.4560,5.5,3
audio01.TextGrid,33,17,of,168.340,168.410,IN,1.0988,7.4,2
audio01.TextGrid,33,18,the,168.410,168.490,DT,0.3917,7.73,2
audio01.TextGrid,33,19,cove,168.490,168.980,NN,14.6343,3.64,3
audio01.TextGrid,33,20,where,168.980,169.120,WRB,5.9863,6.0,4
audio01.TextGrid,33,21,they,169.120,169.200,PRP,0.9349,6.5,2
audio01.TextGrid,33,22,were,169.200,169.370,VBD,2.9384,6.34,2
audio01.TextGrid,33,23,hoisted,169.370,169.750,VBN,20.9040,2.98,6
audio01.TextGrid,33,24,on,169.750,169.870,IN,3.4027,6.91,2
audio01.TextGrid,33,25,a,169.870,169.920,DT,4.5296,7.36,1
audio01.TextGrid,33,26,block,169.920,170.220,NN,8.9369,4.88,4
audio01.TextGrid,33,27,and,170.220,170.370,CC,3.6232,7.41,3
audio01.TextGrid,33,28,tackle,170.370,170.760,VB,12.9043,4.15,5
audio01.TextGrid,33,29,their,171.110,171.270,PRP$,5.2052,6.33,3
audio01.TextGrid,33,30,livers,171.270,171.610,NNS,18.3260,2.78,5
audio01.TextGrid,33,31,removed,171.610,172.110,VBD,16.1053,4.79,6
audio01.TextGrid,33,32,their,172.430,172.580,PRP$,8.7255,6.33,3
audio01.TextGrid,33,33,fins,172.580,173.020,NNS,15.0895,3.36,4
audio01.TextGrid,33,34,cut,173.020,173.210,VBN,10.8477,5.24,3
audio01.TextGrid,33,35,off,173.210,173.530,RB,2.2696,5.93,2
audio01.TextGrid,33,36,and,173.530,173.600,CC,4.1102,7.41,2
audio01.TextGrid,33,37,their,173.600,173.790,PRP$,6.0998,6.33,3
audio01.TextGrid,33,38,hides,173.790,174.190,NNS,12.7663,3.69,4
audio01.TextGrid,33,39,skinned,174.190,174.590,VBN,20.8533,3.54,5
audio01.TextGrid,33,40,out,174.590,174.920,RP,5.0996,6.38,2
audio01.TextGrid,33,41,and,174.920,175.000,CC,3.8219,7.41,2
audio01.TextGrid,33,42,their,175.000,175.170,PRP$,4.3558,6.33,3
audio01.TextGrid,33,43,flesh,175.170,175.570,JJ,12.3174,4.2,4
audio01.TextGrid,33,44,cut,175.570,175.780,VBN,6.3230,5.24,3
audio01.TextGrid,33,45,into,175.780,175.980,IN,5.6210,6.11,4
audio01.TextGrid,33,46,strips,175.980,176.370,NNS,19.4530,3.86,6
audio01.TextGrid,33,47,for,176.370,176.480,IN,7.0216,7.01,2
audio01.TextGrid,33,48,salting,176.480,177.010,VBG,23.0351,2.46,6
audio02.TextGrid,1,1,when,1.170,1.310,WRB,14.5784,6.37,4
audio02.TextGrid,1,2,the,1.310,1.370,DT,6.8679,7.73,2
audio02.TextGrid,1,3,wind,1.370,1.610,NN,12.0874,4.84,4
audio02.TextGrid,1,4,was,1.610,1.770,VBD,9.6287,6.82,3
audio02.TextGrid,1,5,in,1.770,1.870,IN,6.6648,7.27,2
audio02.TextGrid,1,6,the,1.870,1.990,DT,2.7806,7.73,2
audio02.TextGrid,1,7,east,1.990,2.360,NN,8.8039,5.16,3
audio02.TextGrid,1,8,a,2.360,2.420,DT,5.5952,7.36,1
audio02.TextGrid,1,9,smell,2.420,2.710,NN,17.9159,4.49,4
audio02.TextGrid,1,10,came,2.710,2.960,VBD,12.6147,5.5,3
audio02.TextGrid,1,11,across,2.960,3.300,IN,10.5521,5.25,5
audio02.TextGrid,1,12,the,3.300,3.390,DT,1.0724,7.73,2
audio02.TextGrid,1,13,harbour,3.390,3.680,NN,13.1240,3.98,5
audio02.TextGrid,1,14,from,3.680,3.830,IN,7.9638,6.63,3
audio02.TextGrid,1,15,the,3.830,3.910,DT,1.8522,7.73,2
audio02.TextGrid,1,16,shark,3.910,4.220,NN,12.8194,4.1,4
audio02.TextGrid,1,17,factory,4.230,4.760,NN,13.6839,4.55,6
audio02.TextGrid,2,1,but,5.250,5.370,CC,16.1685,6.63,3
audio02.TextGrid,2,2,today,5.370,5.660,NN,12.5780,5.55,4
audio02.TextGrid,2,3,there,5.660,5.770,RB,7.6184,6.31,3
audio02.TextGrid,2,4,was,5.770,5.920,VBD,3.7814,6.82,3
audio02.TextGrid,2,5,only,5.920,6.150,RB,8.7182,6.12,4
audio02.TextGrid,2,6,the,6.150,6.240,DT,6.2653,7.73,2
audio02.TextGrid,2,7,faint,6.240,6.570,NN,15.7511,3.78,4
audio02.TextGrid,2,8,edge,6.570,6.760,NN,18.2201,4.74,2
audio02.TextGrid,2,9,of,6.760,6.830,IN,1.4802,7.4,2
audio02.TextGrid,2,10,the,6.830,7.020,DT,2.4669,7.73,2
audio02.TextGrid,2,11,odour,7.020,7.260,NN,26.9560,2.96,4
audio02.TextGrid,2,12,because,7.260,7.740,IN,13.9515,6.03,5
audio02.TextGrid,2,13,the,7.760,7.850,DT,3.3011,7.73,2
audio02.TextGrid,2,14,wind,7.850,8.120,NN,9.5362,4.84,4
audio02.TextGrid,2,15,had,8.120,8.250,VBD,13.6404,6.33,3
audio02.TextGrid,2,16,backed,8.250,8.530,VBN,15.1924,4.26,4
audio02.TextGrid,2,17,into,8.530,8.680,IN,5.3799,6.11,4
audio02.TextGrid,2,18,the,8.680,8.790,DT,1.6428,7.73,2
audio02.TextGrid,2,19,north,8.790,9.170,NN,9.3409,5.34,4
audio02.TextGrid,2,20,and,9.170,9.280,CC,5.2012,7.41,2
audio02.TextGrid,2,21,then,9.280,9.500,RB,5.7421,6.07,3
audio02.TextGrid,2,22,dropped,9.500,9.810,VBD,12.3098,4.73,5
audio02.TextGrid,2,23,off,9.810,10.120,IN,3.7162,5.93,2
audio02.TextGrid,2,24,and,10.230,10.360,CC,4.8434,7.41,3
audio02.TextGrid,2,25,it,10.360,10.470,PRP,5.8930,6.95,2
audio02.TextGrid,2,26,was,10.470,10.590,VBD,1.3251,6.82,3
audio02.TextGrid,2,27,pleasant,10.590,11.000,JJ,16.2561,4.22,7
audio02.TextGrid,2,28,and,11.000,11.130,CC,2.7291,7.41,3
audio02.TextGrid,2,29,sunny,11.130,11.480,JJ,14.6357,4.07,4
audio02.TextGrid,2,30,on,11.480,11.600,IN,7.9401,6.91,2
audio02.TextGrid,2,31,the,11.600,11.690,DT,1.1146,7.73,2
audio02.TextGrid,2,32,terrace,11.690,12.190,NN,16.6429,3.88,5
audio02.TextGrid,2,33,santiago,13.870,14.470,VBD,24.1850,3.66,8
audio02.TextGrid,2,34,the,14.590,14.700,DT,5.8960,7.73,2
audio02.TextGrid,2,35,boy,14.700,14.900,NN,11.0560,5.17,2
audio02.TextGrid,2,36,said,14.900,15.270,VBD,8.0951,6.01,3
audio02.TextGrid,3,1,yes,16.000,16.470,RB,15.5535,5.5,3
audio02.TextGrid,3,2,the,16.640,16.740,DT,8.4574,7.73,2
audio02.TextGrid,3,3,old,16.740,16.910,JJ,9.1376,5.75,3
audio02.TextGrid,3,4,man,16.910,17.130,NN,3.9891,5.82,3
audio02.TextGrid,3,5,said,17.130,17.450,VBD,8.4821,6.01,3
audio02.TextGrid,4,1,he,17.960,18.040,PRP,13.2074,6.69,2
audio02.TextGrid,4,2,was,18.040,18.170,VBD,4.9565,6.82,3
audio02.TextGrid,4,3,holding,18.170,18.450,VBG,12.6648,4.89,6
audio02.TextGrid,4,4,his,18.450,18.590,PRP$,3.6826,6.51,3
audio02.TextGrid,4,5,glass,18.590,19.060,NN,9.7868,4.85,4
audio02.TextGrid,4,6,and,19.060,19.200,CC,4.4426,7.41,3
audio02.TextGrid,4,7,thinking,19.200,19.510,NN,10.5741,5.24,6
audio02.TextGrid,4,8,of,19.510,19.630,IN,2.9553,7.4,2
audio02.TextGrid,4,9,many,19.630,19.830,JJ,11.9973,5.91,4
audio02.TextGrid,4,10,years,19.830,20.150,NNS,7.2016,5.96,3
audio02.TextGrid,4,11,ago,20.150,20.490,RB,5.6965,5.42,3
audio02.TextGrid,5,1,can,22.130,22.260,MD,15.2669,6.46,3
audio02.TextGrid,5,2,i,22.260,22.340,VB,6.5767,7.09,1
audio02.TextGrid,5,3,go,22.340,22.510,VB,6.1579,6.03,2
audio02.TextGrid,5,4,out,22.510,22.630,RP,4.5155,6.38,2
audio02.TextGrid,5,5,to,22.630,22.700,TO,2.8222,7.43,2
audio02.TextGrid,5,6,get,22.700,22.890,VB,7.7876,6.28,3
audio02.TextGrid,5,7,sardines,22.890,23.370,NNS,24.9216,2.93,7
audio02.TextGrid,5,8,for,23.370,23.470,IN,5.5896,7.01,2
audio02.TextGrid,5,9,you,23.470,23.540,PRP,6.4277,6.98,2
audio02.TextGrid,5,10,for,23.540,23.610,IN,7.7741,7.01,2
audio02.TextGrid,5,11,tomorrow,23.610,24.040,NN,11.6791,5.02,6
audio02.TextGrid,6,1,no,24.830,25.090,DT,13.1520,6.35,2
audio02.TextGrid,6,2,go,25.870,26.060,NN,9.3103,6.03,2
audio02.TextGrid,6,3,and,26.060,26.120,CC,9.1223,7.41,2
audio02.TextGrid,6,4,play,26.120,26.340,VB,9.1399,5.61,3
audio02.TextGrid,6,5,baseball,26.340,27.010,NN,13.3797,4.54,6
audio02.TextGrid,6,6,i,27.240,27.360,NN,9.2421,7.09,1
audio02.TextGrid,6,7,can,27.360,27.540,MD,6.9410,6.46,3
audio02.TextGrid,6,8,still,27.540,27.930,RB,8.2456,5.92,4
audio02.TextGrid,6,9,row,27.930,28.280,VB,14.8297,4.6,2
audio02.TextGrid,6,10,and,28.280,28.640,CC,5.7745,7.41,3
audio02.TextGrid,6,11,rogelio,28.640,29.170,VB,37.6997,2.4,7
audio02.TextGrid,6,12,will,29.170,29.340,MD,8.3438,6.45,3
audio02.TextGrid,6,13,throw,29.340,29.550,VB,10.5804,4.83,3
audio02.TextGrid,6,14,the,29.550,29.650,DT,4.0132,7.73,2
audio02.TextGrid,6,15,net,29.650,29.940,JJ,11.5021,4.76,3
audio02.TextGrid,7,1,i,31.340,31.450,NN,5.7704,7.09,1
audio02.TextGrid,7,2,would,31.450,31.580,MD,14.5284,6.27,3
audio02.TextGrid,7,3,like,31.580,31.750,VB,1.4958,6.41,3
audio02.TextGrid,7,4,to,31.750,31.840,TO,0.4252,7.43,2
audio02.TextGrid,7,5,go,31.840,32.170,VB,6.8462,6.03,2
audio02.TextGrid,7,6,if,32.450,32.580,IN,10.0889,6.47,2
audio02.TextGrid,7,7,i,32.580,32.660,JJ,1.7611,7.09,1
audio02.TextGrid,7,8,cannot,32.660,33.010,VBP,12.6099,5.11,5
audio02.TextGrid,7,9,fish,33.010,33.270,JJ,15.1080,4.9,3
audio02.TextGrid,7,10,with,33.270,33.410,IN,4.9822,6.85,3
audio02.TextGrid,7,11,you,33.410,33.620,PRP,2.9519,6.98,2
audio02.TextGrid,7,12,i,33.620,33.670,VBP,7.9473,7.09,1
audio02.TextGrid,7,13,would,33.670,33.840,MD,1.9261,6.27,3
audio02.TextGrid,7,14,like,33.840,33.970,VB,0.0652,6.41,3
audio02.TextGrid,7,15,to,33.970,34.040,TO,0.0171,7.43,2
audio02.TextGrid,7,16,serve,34.040,34.320,VB,15.3629,4.85,3
audio02.TextGrid,7,17,in,34.320,34.430,IN,6.9589,7.27,2
audio02.TextGrid,7,18,some,34.430,34.700,DT,6.1288,6.2,3
audio02.TextGrid,7,19,way,34.700,34.970,NN,2.3463,6.01,2
audio02.TextGrid,8,1,you,35.990,36.120,PRP,14.0194,6.98,2
audio02.TextGrid,8,2,bought,36.120,36.390,VBD,11.7779,4.91,3
audio02.TextGrid,8,3,me,36.390,36.540,PRP,3.7860,6.48,2
audio02.TextGrid,8,4,a,36.540,36.580,DT,3.6922,7.36,1
audio02.TextGrid,8,5,beer,36.580,37.020,NN,10.2106,4.7,3
audio02.TextGrid,8,6,the,37.210,37.330,DT,9.3398,7.73,2
audio02.TextGrid,8,7,old,37.330,37.510,JJ,9.2837,5.75,3
audio02.TextGrid,8,8,man,37.510,37.730,NN,3.0982,5.82,3
audio02.TextGrid,8,9,said,37.730,38.090,VBD,6.9361,6.01,3
audio02.TextGrid,9,1,you,38.720,38.930,PRP,14.0194,6.98,2
audio02.TextGrid,9,2,are,38.930,39.080,VBP,4.3146,6.74,2
audio02.TextGrid,9,3,already,39.080,39.530,RB,6.8281,5.55,6
audio02.TextGrid,9,4,a,39.530,39.570,DT,3.6027,7.36,1
audio02.TextGrid,9,5,man,39.570,40.050,NN,5.6684,5.82,3
audio02.TextGrid,10,1,how,41.460,41.590,WRB,14.0279,6.24,2
audio02.TextGrid,10,2,old,41.590,41.810,JJ,9.9976,5.75,3
audio02.TextGrid,10,3,was,41.810,41.970,VBD,6.7534,6.82,3
audio02.TextGrid,10,4,i,41.970,42.110,RB,6.7644,7.09,1
