fichier,phrase_id_con,position_con,mot_con,onset,offset_con,POS,surprisal_bits,oov,phrase_id_dep,position_dep,mot_dep,offset_dep,relation,tete,tete_position,tete_onset,profondeur,dist_pos,dist_temps,est_tete,mot,offset,duree
audio16.TextGrid,33.0,6.0,gaffed,98.18,98.56,VBN,3.8305,1.0,27,6,GAFFED,98.56,,COLOUR,30.0,104.84,1.0,24.0,6.659999999999997,False,gaffed,98.56,0.37999999999999545
audio16.TextGrid,33.0,7.0,her,98.56,98.71,PRP,6.5749,0.0,27,7,HER,98.71,,COLOUR,30.0,104.84,1.0,23.0,6.280000000000001,False,her,98.71,0.14999999999999147
audio16.TextGrid,33.0,8.0,and,98.71,98.86,CC,0.5482,0.0,27,8,AND,98.86,,COLOUR,30.0,104.84,1.0,22.0,6.13000000000001,False,and,98.86,0.15000000000000568
audio16.TextGrid,33.0,9.0,clubbed,98.86,99.19,VBD,2.3092,1.0,27,9,CLUBBED,99.19,,COLOUR,30.0,104.84,1.0,21.0,5.980000000000004,False,clubbed,99.19,0.3299999999999983
audio16.TextGrid,33.0,10.0,her,99.19,99.38,PRP$,4.3717,0.0,27,10,HER,99.38,,COLOUR,30.0,104.84,1.0,20.0,5.650000000000006,False,her,99.38,0.18999999999999773
audio16.TextGrid,33.0,11.0,holding,99.67,100.08,NN,12.0996,0.0,27,11,HOLDING,100.08,,COLOUR,30.0,104.84,1.0,19.0,5.170000000000002,False,holding,100.08,0.4099999999999966
audio16.TextGrid,33.0,12.0,the,100.08,100.19,DT,0.7806,0.0,27,12,THE,100.19,,COLOUR,30.0,104.84,1.0,18.0,4.760000000000005,False,the,100.19,0.10999999999999943
audio16.TextGrid,33.0,13.0,rapier,100.19,100.62,JJR,1.7282,1.0,27,13,RAPIER,100.62,,COLOUR,30.0,104.84,1.0,17.0,4.650000000000006,False,rapier,100.62,0.4300000000000068
audio16.TextGrid,33.0,14.0,bill,100.62,101.05,NN,8.6401,0.0,27,14,BILL,101.05,,COLOUR,30.0,104.84,1.0,16.0,4.219999999999999,False,bill,101.05,0.4299999999999926
audio16.TextGrid,33.0,15.0,with,101.05,101.2,IN,4.6303,0.0,27,15,WITH,101.2,,COLOUR,30.0,104.84,1.0,15.0,3.7900000000000063,False,with,101.2,0.15000000000000568
audio16.TextGrid,34.0,1.0,its,101.2,101.35,PRP$,1.1591,0.0,27,16,ITS,101.35,,COLOUR,30.0,104.84,1.0,14.0,3.6400000000000006,False,its,101.35,0.14999999999999147
audio16.TextGrid,34.0,2.0,sandpaper,101.35,102.05,NN,4.8869,1.0,27,17,SANDPAPER,102.05,,COLOUR,30.0,104.84,1.0,13.0,3.490000000000009,False,sandpaper,102.05,0.7000000000000028
audio16.TextGrid,34.0,3.0,edge,102.05,102.39,NN,4.8869,1.0,27,18,EDGE,102.39,,COLOUR,30.0,104.84,1.0,12.0,2.7900000000000063,False,edge,102.39,0.3400000000000034
audio16.TextGrid,34.0,4.0,and,102.39,102.51,CC,0.5482,0.0,27,19,AND,102.51,,COLOUR,30.0,104.84,1.0,11.0,2.450000000000003,False,and,102.51,0.12000000000000455
audio16.TextGrid,34.0,5.0,dubbing,102.51,102.98,VBG,5.2638,1.0,27,20,DUBBING,102.98,,COLOUR,30.0,104.84,1.0,10.0,2.3299999999999983,False,dubbing,102.98,0.46999999999999886
audio16.TextGrid,34.0,6.0,her,102.98,103.14,PRP,6.5749,0.0,27,21,HER,103.14,,COLOUR,30.0,104.84,1.0,9.0,1.8599999999999994,False,her,103.14,0.1599999999999966
audio16.TextGrid,34.0,7.0,across,103.14,103.53,IN,9.4596,0.0,27,22,ACROSS,103.53,,COLOUR,30.0,104.84,1.0,8.0,1.7000000000000028,False,across,103.53,0.39000000000000057
audio16.TextGrid,34.0,8.0,the,103.53,103.64,DT,0.7806,0.0,27,23,THE,103.64,,COLOUR,30.0,104.84,1.0,7.0,1.3100000000000023,False,the,103.64,0.10999999999999943
audio16.TextGrid,34.0,9.0,top,103.64,103.92,NN,13.6845,0.0,27,24,TOP,103.92,,COLOUR,30.0,104.84,1.0,6.0,1.2000000000000028,False,top,103.92,0.28000000000000114
audio16.TextGrid,34.0,10.0,of,103.92,104.03,IN,2.0839,0.0,27,25,OF,104.03,,COLOUR,30.0,104.84,1.0,5.0,0.9200000000000017,False,of,104.03,0.10999999999999943
audio16.TextGrid,34.0,11.0,her,104.03,104.17,PRP$,4.3717,0.0,27,26,HER,104.17,,COLOUR,30.0,104.84,1.0,4.0,0.8100000000000023,False,her,104.17,0.14000000000000057
audio16.TextGrid,34.0,12.0,head,104.17,104.42,NN,10.3626,0.0,27,27,HEAD,104.42,,COLOUR,30.0,104.84,1.0,3.0,0.6700000000000017,False,head,104.42,0.25
audio16.TextGrid,34.0,13.0,until,104.42,104.75,IN,8.097,0.0,27,28,UNTIL,104.75,,COLOUR,30.0,104.84,1.0,2.0,0.4200000000000017,False,until,104.75,0.3299999999999983
audio16.TextGrid,34.0,14.0,her,104.75,104.84,PRP$,4.3717,0.0,27,29,HER,104.84,,COLOUR,30.0,104.84,1.0,1.0,0.09000000000000341,False,her,104.84,0.09000000000000341
audio16.TextGrid,34.0,15.0,colour,104.84,105.2,NN,4.8869,1.0,27,30,COLOUR,105.2,,ROOT,0.0,,0.0,,,True,colour,105.2,0.35999999999999943
audio16.TextGrid,35.0,1.0,turned,105.2,105.57,VBN,9.0593,0.0,28,1,TURNED,105.57,,ALMOST,5.0,106.07,1.0,4.0,0.8699999999999903,False,turned,105.57,0.36999999999999034
audio16.TextGrid,35.0,2.0,to,105.57,105.67,TO,-0.0,0.0,28,2,TO,105.67,,ALMOST,5.0,106.07,1.0,3.0,0.5,False,to,105.67,0.10000000000000853
audio16.TextGrid,35.0,3.0,a,105.67,105.7,DT,2.0447,0.0,28,3,A,105.7,,ALMOST,5.0,106.07,1.0,2.0,0.3999999999999915,False,a,105.7,0.030000000000001137
audio16.TextGrid,35.0,4.0,colour,105.7,106.07,NN,4.8869,1.0,28,4,COLOUR,106.07,,ALMOST,5.0,106.07,1.0,1.0,0.36999999999999034,False,colour,106.07,0.36999999999999034
audio16.TextGrid,35.0,5.0,almost,106.07,106.5,RB,6.9389,0.0,28,5,ALMOST,106.5,,ROOT,0.0,,0.0,,,True,almost,106.5,0.4300000000000068
audio16.TextGrid,35.0,6.0,like,106.5,106.67,IN,7.6522,0.0,28,6,LIKE,106.67,,ALMOST,5.0,106.07,1.0,1.0,0.4300000000000068,True,like,106.67,0.1700000000000017
audio16.TextGrid,35.0,7.0,the,106.68,106.76,DT,0.7806,0.0,28,7,THE,106.76,,MIRRORS,10.0,107.34,3.0,3.0,0.6599999999999966,False,the,106.76,0.0799999999999983
audio16.TextGrid,35.0,8.0,backing,106.76,107.2,NN,13.6845,0.0,28,8,BACKING,107.2,,MIRRORS,10.0,107.34,3.0,2.0,0.5799999999999983,False,backing,107.2,0.4399999999999977
audio16.TextGrid,35.0,9.0,of,107.2,107.32,IN,2.0839,0.0,28,9,OF,107.32,,MIRRORS,10.0,107.34,3.0,1.0,0.14000000000000057,False,of,107.32,0.11999999999999034
audio16.TextGrid,35.0,10.0,mirrors,107.34,107.88,VBZ,11.0532,0.0,28,10,MIRRORS,107.88,,LIKE,6.0,106.5,2.0,4.0,0.8400000000000034,True,mirrors,107.88,0.539999999999992
audio16.TextGrid,36.0,1.0,and,108.67,108.79,CC,0.5482,0.0,29,1,AND,108.79,,ROOT,0.0,,0.0,,,False,and,108.79,0.12000000000000455
audio16.TextGrid,36.0,2.0,then,108.79,109.09,RB,6.375,0.0,29,2,THEN,109.09,,ABOARD,10.0,110.54,1.0,8.0,1.75,False,then,109.09,0.29999999999999716
audio16.TextGrid,36.0,3.0,with,109.09,109.22,IN,4.6303,0.0,29,3,WITH,109.22,,ABOARD,10.0,110.54,1.0,7.0,1.4500000000000028,False,with,109.22,0.12999999999999545
audio16.TextGrid,36.0,4.0,the,109.22,109.29,DT,0.7806,0.0,29,4,THE,109.29,,ABOARD,10.0,110.54,1.0,6.0,1.3200000000000074,False,the,109.29,0.07000000000000739
audio16.TextGrid,36.0,5.0,boy,109.29,109.59,NN,13.6845,0.0,29,5,BOY,109.59,,ABOARD,10.0,110.54,1.0,5.0,1.25,False,boy,109.59,0.29999999999999716
audio16.TextGrid,36.0,6.0,s,109.59,109.68,NN,4.8869,1.0,29,6,S,109.68,,ABOARD,10.0,110.54,1.0,4.0,0.9500000000000028,False,s,109.68,0.09000000000000341
audio16.TextGrid,36.0,7.0,aid,109.68,110.05,NN,9.9841,0.0,29,7,AID,110.05,,ABOARD,10.0,110.54,1.0,3.0,0.8599999999999994,False,aid,110.05,0.36999999999999034
audio16.TextGrid,36.0,8.0,hoisted,110.05,110.42,VBD,2.3092,1.0,29,8,HOISTED,110.42,,ABOARD,10.0,110.54,1.0,2.0,0.4900000000000091,False,hoisted,110.42,0.37000000000000455
audio16.TextGrid,36.0,9.0,her,110.42,110.54,PRP,6.5749,0.0,29,9,HER,110.54,,ABOARD,10.0,110.54,1.0,1.0,0.12000000000000455,False,her,110.54,0.12000000000000455
audio16.TextGrid,36.0,10.0,aboard,110.54,111.06,IN,13.2669,0.0,29,10,ABOARD,111.06,,ROOT,0.0,,0.0,,,True,aboard,111.06,0.519999999999996
audio16.TextGrid,37.0,1.0,the,111.69,111.78,DT,0.7806,0.0,30,1,THE,111.78,,SIDE,8.0,113.05,1.0,7.0,1.3599999999999994,False,the,111.78,0.09000000000000341
audio16.TextGrid,37.0,2.0,male,111.78,112.07,JJ,11.5103,0.0,30,2,MALE,112.07,,SIDE,8.0,113.05,1.0,6.0,1.269999999999996,False,male,112.07,0.28999999999999204
audio16.TextGrid,37.0,3.0,fish,112.07,112.31,NN,4.8869,1.0,30,3,FISH,112.31,,SIDE,8.0,113.05,1.0,5.0,0.980000000000004,False,fish,112.31,0.2400000000000091
audio16.TextGrid,37.0,4.0,had,112.31,112.47,VBD,4.2494,0.0,30,4,HAD,112.47,,SIDE,8.0,113.05,1.0,4.0,0.7399999999999949,False,had,112.47,0.1599999999999966
audio16.TextGrid,37.0,5.0,stayed,112.47,112.79,VBD,11.5713,0.0,30,5,STAYED,112.79,,SIDE,8.0,113.05,1.0,3.0,0.5799999999999983,False,stayed,112.79,0.3200000000000074
audio16.TextGrid,37.0,6.0,by,112.79,112.95,IN,4.4921,0.0,30,6,BY,112.95,,SIDE,8.0,113.05,1.0,2.0,0.2599999999999909,False,by,112.95,0.1599999999999966
audio16.TextGrid,37.0,7.0,the,112.95,113.05,DT,0.7806,0.0,30,7,THE,113.05,,SIDE,8.0,113.05,1.0,1.0,0.09999999999999432,False,the,113.05,0.09999999999999432
audio16.TextGrid,37.0,8.0,side,113.05,113.34,NN,10.5146,0.0,30,8,SIDE,113.34,,ROOT,0.0,,0.0,,,True,side,113.34,0.29000000000000625
audio16.TextGrid,37.0,9.0,of,113.34,113.4,IN,2.0839,0.0,30,9,OF,113.4,,SIDE,8.0,113.05,1.0,1.0,0.29000000000000625,True,of,113.4,0.060000000000002274
audio16.TextGrid,37.0,10.0,the,113.4,113.49,DT,0.7806,0.0,30,10,THE,113.49,,BOAT,11.0,113.49,3.0,1.0,0.0899999999999892,False,the,113.49,0.0899999999999892
audio16.TextGrid,37.0,11.0,boat,113.49,113.91,NN,4.8869,1.0,30,11,BOAT,113.91,,OF,9.0,113.34,2.0,2.0,0.14999999999999147,True,boat,113.91,0.4200000000000017
audio16.TextGrid,38.0,1.0,then,114.7,115.1,RB,6.375,0.0,31,1,THEN,115.1,,HARPOON,13.0,117.74,1.0,12.0,3.039999999999992,False,then,115.1,0.3999999999999915
audio16.TextGrid,38.0,2.0,while,115.22,115.4,IN,7.097,0.0,31,2,WHILE,115.4,,HARPOON,13.0,117.74,1.0,11.0,2.519999999999996,False,while,115.4,0.18000000000000682
audio16.TextGrid,38.0,3.0,the,115.4,115.51,DT,0.7806,0.0,31,3,THE,115.51,,HARPOON,13.0,117.74,1.0,10.0,2.339999999999989,False,the,115.51,0.10999999999999943
audio16.TextGrid,38.0,4.0,old,115.51,115.72,JJ,7.9253,0.0,31,4,OLD,115.72,,HARPOON,13.0,117.74,1.0,9.0,2.2299999999999898,False,old,115.72,0.20999999999999375
audio16.TextGrid,38.0,5.0,man,115.72,115.97,NN,10.0996,0.0,31,5,MAN,115.97,,HARPOON,13.0,117.74,1.0,8.0,2.019999999999996,False,man,115.97,0.25
audio16.TextGrid,38.0,6.0,was,115.97,116.14,VBD,3.0516,0.0,31,6,WAS,116.14,,HARPOON,13.0,117.74,1.0,7.0,1.769999999999996,False,was,116.14,0.1700000000000017
audio16.TextGrid,38.0,7.0,clearing,116.14,116.52,VBG,10.5118,0.0,31,7,CLEARING,116.52,,HARPOON,13.0,117.74,1.0,6.0,1.5999999999999943,False,clearing,116.52,0.37999999999999545
audio16.TextGrid,38.0,8.0,the,116.52,116.59,DT,0.7806,0.0,31,8,THE,116.59,,HARPOON,13.0,117.74,1.0,5.0,1.2199999999999989,False,the,116.59,0.07000000000000739
audio16.TextGrid,38.0,9.0,lines,116.59,117.04,NNS,10.2401,0.0,31,9,LINES,117.04,,HARPOON,13.0,117.74,1.0,4.0,1.1499999999999915,False,lines,117.04,0.45000000000000284
audio16.TextGrid,38.0,10.0,and,117.04,117.14,CC,0.5482,0.0,31,10,AND,117.14,,HARPOON,13.0,117.74,1.0,3.0,0.6999999999999886,False,and,117.14,0.09999999999999432
audio16.TextGrid,38.0,11.0,preparing,117.14,117.64,VBG,5.2638,1.0,31,11,PREPARING,117.64,,HARPOON,13.0,117.74,1.0,2.0,0.5999999999999943,False,preparing,117.64,0.5
audio16.TextGrid,38.0,12.0,the,117.64,117.74,DT,0.7806,0.0,31,12,THE,117.74,,HARPOON,13.0,117.74,1.0,1.0,0.09999999999999432,False,the,117.74,0.09999999999999432
audio16.TextGrid,38.0,13.0,harpoon,117.74,118.34,NN,4.8869,1.0,31,13,HARPOON,118.34,,ROOT,0.0,,0.0,,,True,harpoon,118.34,0.6000000000000085
audio16.TextGrid,39.0,1.0,the,118.79,118.87,DT,0.7806,0.0,32,1,THE,118.87,,ROOT,0.0,,0.0,,,False,the,118.87,0.0799999999999983
audio16.TextGrid,39.0,2.0,male,118.87,119.14,JJ,11.5103,0.0,32,2,MALE,119.14,,WAS,17.0,122.52,1.0,15.0,3.6499999999999915,False,male,119.14,0.269999999999996
audio16.TextGrid,39.0,3.0,fish,119.14,119.42,NN,4.8869,1.0,32,3,FISH,119.42,,WAS,17.0,122.52,1.0,14.0,3.3799999999999955,False,fish,119.42,0.28000000000000114
audio16.TextGrid,39.0,4.0,jumped,119.42,119.79,VBD,9.2494,0.0,32,4,JUMPED,119.79,,WAS,17.0,122.52,1.0,13.0,3.0999999999999943,False,jumped,119.79,0.37000000000000455
audio16.TextGrid,39.0,5.0,high,119.79,120.04,JJ,7.7554,0.0,32,5,HIGH,120.04,,WAS,17.0,122.52,1.0,12.0,2.7299999999999898,False,high,120.04,0.25
audio16.TextGrid,39.0,6.0,into,120.04,120.24,IN,6.824,0.0,32,6,INTO,120.24,,WAS,17.0,122.52,1.0,11.0,2.4799999999999898,False,into,120.24,0.19999999999998863
audio16.TextGrid,39.0,7.0,the,120.24,120.43,DT,0.7806,0.0,32,7,THE,120.43,,WAS,17.0,122.52,1.0,10.0,2.280000000000001,False,the,120.43,0.19000000000001194
audio16.TextGrid,39.0,8.0,air,120.43,120.62,NN,12.6845,0.0,32,8,AIR,120.62,,WAS,17.0,122.52,1.0,9.0,2.089999999999989,False,air,120.62,0.18999999999999773
audio16.TextGrid,39.0,9.0,beside,120.62,121.09,IN,2.0839,1.0,32,9,BESIDE,121.09,,WAS,17.0,122.52,1.0,8.0,1.8999999999999915,False,beside,121.09,0.46999999999999886
audio16.TextGrid,39.0,10.0,the,121.09,121.17,DT,0.7806,0.0,32,10,THE,121.17,,WAS,17.0,122.52,1.0,7.0,1.4299999999999926,False,the,121.17,0.0799999999999983
audio16.TextGrid,39.0,11.0,boat,121.17,121.53,NN,4.8869,1.0,32,11,BOAT,121.53,,WAS,17.0,122.52,1.0,6.0,1.3499999999999943,False,boat,121.53,0.35999999999999943
audio16.TextGrid,39.0,12.0,to,121.53,121.65,TO,-0.0,0.0,32,12,TO,121.65,,WAS,17.0,122.52,1.0,5.0,0.9899999999999949,False,to,121.65,0.12000000000000455
audio16.TextGrid,39.0,13.0,see,121.65,121.83,VB,6.6747,0.0,32,13,SEE,121.83,,WAS,17.0,122.52,1.0,4.0,0.8699999999999903,False,see,121.83,0.1799999999999926
audio16.TextGrid,39.0,14.0,where,121.83,122.03,WRB,2.3058,0.0,32,14,WHERE,122.03,,WAS,17.0,122.52,1.0,3.0,0.6899999999999977,False,where,122.03,0.20000000000000284
audio16.TextGrid,39.0,15.0,the,122.03,122.13,JJ,10.1883,0.0,32,15,THE,122.13,,WAS,17.0,122.52,1.0,2.0,0.4899999999999949,False,the,122.13,0.09999999999999432
audio16.TextGrid,40.0,1.0,female,122.13,122.52,NN,13.6845,0.0,32,16,FEMALE,122.52,,WAS,17.0,122.52,1.0,1.0,0.39000000000000057,False,female,122.52,0.39000000000000057
audio16.TextGrid,40.0,2.0,was,122.52,123.02,VBD,3.0516,0.0,32,17,WAS,123.02,,ROOT,0.0,,0.0,,,True,was,123.02,0.5
audio16.TextGrid,41.0,1.0,and,123.53,123.64,CC,0.5482,0.0,33,1,AND,123.64,,ROOT,0.0,,0.0,,,False,and,123.64,0.10999999999999943
audio16.TextGrid,41.0,2.0,then,123.64,123.86,RB,6.375,0.0,33,2,THEN,123.86,,DEEP,5.0,124.45,1.0,3.0,0.8100000000000023,False,then,123.86,0.21999999999999886
audio16.TextGrid,41.0,3.0,went,123.86,124.09,VBD,7.7639,0.0,33,3,WENT,124.09,,DEEP,5.0,124.45,1.0,2.0,0.5900000000000034,False,went,124.09,0.23000000000000398
audio16.TextGrid,41.0,4.0,down,124.09,124.45,RB,7.0031,0.0,33,4,DOWN,124.45,,DEEP,5.0,124.45,1.0,1.0,0.35999999999999943,False,down,124.45,0.35999999999999943
audio16.TextGrid,41.0,5.0,deep,124.45,124.87,JJ,5.118,1.0,33,5,DEEP,124.87,,ROOT,0.0,,0.0,,,True,deep,124.87,0.4200000000000017
audio16.TextGrid,42.0,1.0,his,125.26,125.46,PRP$,2.6039,0.0,34,1,HIS,125.46,,THAT,4.0,126.41,2.0,3.0,1.1499999999999915,False,his,125.46,0.19999999999998863
audio16.TextGrid,42.0,2.0,lavender,125.46,125.87,NN,4.8869,1.0,34,2,LAVENDER,125.87,,THAT,4.0,126.41,2.0,2.0,0.9500000000000028,False,lavender,125.87,0.4100000000000108
audio16.TextGrid,42.0,3.0,wings,125.87,126.41,NNS,11.562,0.0,34,3,WINGS,126.41,,THAT,4.0,126.41,2.0,1.0,0.539999999999992,False,wings,126.41,0.539999999999992
audio16.TextGrid,42.0,4.0,that,126.41,126.6,RB,9.8775,0.0,34,4,THAT,126.6,,WERE,5.0,126.6,1.0,1.0,0.18999999999999773,True,that,126.6,0.18999999999999773
audio16.TextGrid,42.0,5.0,were,126.6,126.71,VBD,3.9492,0.0,34,5,WERE,126.71,,ROOT,0.0,,0.0,,,True,were,126.71,0.10999999999999943
audio16.TextGrid,42.0,6.0,his,126.71,126.87,PRP$,2.6039,0.0,34,6,HIS,126.87,,SHOWING,17.0,130.79,2.0,11.0,4.079999999999998,False,his,126.87,0.1600000000000108
audio16.TextGrid,42.0,7.0,pectoral,126.87,127.35,JJ,5.118,1.0,34,7,PECTORAL,127.35,,SHOWING,17.0,130.79,2.0,10.0,3.9199999999999875,False,pectoral,127.35,0.47999999999998977
audio16.TextGrid,42.0,8.0,fins,127.35,127.85,NNS,5.7165,1.0,34,8,FINS,127.85,,SHOWING,17.0,130.79,2.0,9.0,3.4399999999999977,False,fins,127.85,0.5
audio16.TextGrid,42.0,9.0,spread,128.08,128.43,VB,10.3185,0.0,34,9,SPREAD,128.43,,SHOWING,17.0,130.79,2.0,8.0,2.7099999999999795,False,spread,128.43,0.3499999999999943
audio16.TextGrid,42.0,10.0,wide,128.43,128.93,RB,11.4625,0.0,34,10,WIDE,128.93,,SHOWING,17.0,130.79,2.0,7.0,2.359999999999985,False,wide,128.93,0.5
audio16.TextGrid,42.0,11.0,and,128.93,129.07,CC,0.5482,0.0,34,11,AND,129.07,,SHOWING,17.0,130.79,2.0,6.0,1.8599999999999852,False,and,129.07,0.13999999999998636
audio16.TextGrid,42.0,12.0,all,129.07,129.32,RB,9.8775,0.0,34,12,ALL,129.32,,SHOWING,17.0,130.79,2.0,5.0,1.7199999999999989,False,all,129.32,0.25
audio16.TextGrid,42.0,13.0,his,129.32,129.5,PRP$,2.6039,0.0,34,13,HIS,129.5,,SHOWING,17.0,130.79,2.0,4.0,1.4699999999999989,False,his,129.5,0.18000000000000682
audio16.TextGrid,42.0,14.0,wide,129.5,129.89,JJ,10.5103,0.0,34,14,WIDE,129.89,,SHOWING,17.0,130.79,2.0,3.0,1.289999999999992,False,wide,129.89,0.38999999999998636
audio16.TextGrid,42.0,15.0,lavender,129.89,130.34,NN,4.8869,1.0,34,15,LAVENDER,130.34,,SHOWING,17.0,130.79,2.0,2.0,0.9000000000000057,False,lavender,130.34,0.45000000000001705
audio16.TextGrid,43.0,1.0,stripes,130.34,130.79,NNS,5.7165,1.0,34,16,STRIPES,130.79,,SHOWING,17.0,130.79,2.0,1.0,0.44999999999998863,False,stripes,130.79,0.44999999999998863
audio16.TextGrid,43.0,2.0,showing,130.79,131.24,VBG,8.5118,0.0,34,17,SHOWING,131.24,,WERE,5.0,126.6,1.0,12.0,4.189999999999998,True,showing,131.24,0.45000000000001705
audio16.TextGrid,44.0,1.0,he,132.23,132.34,PRP,2.5017,0.0,35,1,HE,132.34,,REMEMBERED,7.0,133.75,1.0,6.0,1.5200000000000102,False,he,132.34,0.11000000000001364
audio16.TextGrid,44.0,2.0,was,132.34,132.51,VBD,3.0516,0.0,35,2,WAS,132.51,,REMEMBERED,7.0,133.75,1.0,5.0,1.4099999999999966,False,was,132.51,0.1699999999999875
audio16.TextGrid,44.0,3.0,beautiful,132.51,133.05,JJ,10.5103,0.0,35,3,BEAUTIFUL,133.05,,REMEMBERED,7.0,133.75,1.0,4.0,1.240000000000009,False,beautiful,133.05,0.5400000000000205
audio16.TextGrid,44.0,4.0,the,133.24,133.36,DT,0.7806,0.0,35,4,THE,133.36,,REMEMBERED,7.0,133.75,1.0,3.0,0.5099999999999909,False,the,133.36,0.12000000000000455
audio16.TextGrid,44.0,5.0,old,133.36,133.55,JJ,7.9253,0.0,35,5,OLD,133.55,,REMEMBERED,7.0,133.75,1.0,2.0,0.38999999999998636,False,old,133.55,0.18999999999999773
audio16.TextGrid,44.0,6.0,man,133.55,133.75,NN,10.0996,0.0,35,6,MAN,133.75,,REMEMBERED,7.0,133.75,1.0,1.0,0.19999999999998863,False,man,133.75,0.19999999999998863
audio16.TextGrid,44.0,7.0,remembered,133.75,134.25,VBD,2.3092,1.0,35,7,REMEMBERED,134.25,,ROOT,0.0,,0.0,,,True,remembered,134.25,0.5
audio16.TextGrid,45.0,1.0,and,134.73,134.89,CC,0.5482,0.0,36,1,AND,134.89,,ROOT,0.0,,0.0,,,False,and,134.89,0.1599999999999966
audio16.TextGrid,45.0,2.0,he,134.89,134.98,PRP,2.5017,0.0,36,2,HE,134.98,,STAYED,4.0,135.12,1.0,2.0,0.2300000000000182,False,he,134.98,0.09000000000000341
audio16.TextGrid,45.0,3.0,had,134.98,135.12,VBD,4.2494,0.0,36,3,HAD,135.12,,STAYED,4.0,135.12,1.0,1.0,0.14000000000001478,False,had,135.12,0.14000000000001478
audio16.TextGrid,45.0,4.0,stayed,135.12,135.74,VBD,11.5713,0.0,36,4,STAYED,135.74,,ROOT,0.0,,0.0,,,True,stayed,135.74,0.6200000000000045
audio16.TextGrid,46.0,1.0,that,137.54,137.74,WDT,1.0361,0.0,37,1,THAT,137.74,,WAS,2.0,137.74,1.0,1.0,0.20000000000001705,False,that,137.74,0.20000000000001705
audio16.TextGrid,46.0,2.0,was,137.74,137.99,VBD,3.0516,0.0,37,2,WAS,137.99,,ROOT,0.0,,0.0,,,True,was,137.99,0.25
audio16.TextGrid,46.0,3.0,the,137.99,138.07,DT,0.7806,0.0,37,3,THE,138.07,,THING,5.0,138.53,2.0,2.0,0.539999999999992,False,the,138.07,0.07999999999998408
audio16.TextGrid,46.0,4.0,saddest,138.07,138.53,JJS,1.9228,1.0,37,4,SADDEST,138.53,,THING,5.0,138.53,2.0,1.0,0.46000000000000796,False,saddest,138.53,0.46000000000000796
audio16.TextGrid,46.0,5.0,thing,138.53,138.78,NN,9.8772,0.0,37,5,THING,138.78,,WAS,2.0,137.74,1.0,3.0,0.789999999999992,True,thing,138.78,0.25
audio16.TextGrid,46.0,6.0,i,138.78,138.95,PRP,3.9247,0.0,37,6,I,138.95,,EVER,7.0,138.95,3.0,1.0,0.1699999999999875,False,i,138.95,0.1699999999999875
audio16.TextGrid,46.0,7.0,ever,138.95,139.15,RB,8.2926,0.0,37,7,EVER,139.15,,THING,5.0,138.53,2.0,2.0,0.4199999999999875,True,ever,139.15,0.20000000000001705
audio16.TextGrid,46.0,8.0,saw,139.15,139.39,VBD,9.2494,0.0,37,8,SAW,139.39,,THOUGHT,14.0,140.71,1.0,6.0,1.5600000000000023,False,saw,139.39,0.23999999999998067
audio16.TextGrid,46.0,9.0,with,139.39,139.61,IN,4.6303,0.0,37,9,WITH,139.61,,THOUGHT,14.0,140.71,1.0,5.0,1.3200000000000216,False,with,139.61,0.22000000000002728
audio16.TextGrid,46.0,10.0,them,139.61,139.92,PRP,4.6156,0.0,37,10,THEM,139.92,,THOUGHT,14.0,140.71,1.0,4.0,1.0999999999999943,False,them,139.92,0.30999999999997385
audio16.TextGrid,46.0,11.0,the,140.13,140.27,DT,0.7806,0.0,37,11,THE,140.27,,THOUGHT,14.0,140.71,1.0,3.0,0.5800000000000125,False,the,140.27,0.14000000000001478
audio16.TextGrid,46.0,12.0,old,140.27,140.46,JJ,7.9253,0.0,37,12,OLD,140.46,,THOUGHT,14.0,140.71,1.0,2.0,0.4399999999999977,False,old,140.46,0.18999999999999773
audio16.TextGrid,46.0,13.0,man,140.46,140.71,NN,10.0996,0.0,37,13,MAN,140.71,,THOUGHT,14.0,140.71,1.0,1.0,0.25,False,man,140.71,0.25
audio16.TextGrid,46.0,14.0,thought,140.71,141.1,NN,13.6845,0.0,37,14,THOUGHT,141.1,,ROOT,0.0,,0.0,,,True,thought,141.1,0.38999999999998636
audio16.TextGrid,47.0,1.0,the,141.71,141.8,DT,0.7806,0.0,38,1,THE,141.8,,ROOT,0.0,,0.0,,,False,the,141.8,0.09000000000000341
audio16.TextGrid,47.0,2.0,boy,141.8,142.07,NN,13.6845,0.0,38,2,BOY,142.07,,PARDON,10.0,143.72,1.0,8.0,1.9199999999999875,False,boy,142.07,0.2699999999999818
audio16.TextGrid,47.0,3.0,was,142.07,142.27,VBD,3.0516,0.0,38,3,WAS,142.27,,PARDON,10.0,143.72,1.0,7.0,1.6500000000000057,False,was,142.27,0.20000000000001705
audio16.TextGrid,47.0,4.0,sad,142.27,142.67,JJ,12.5103,0.0,38,4,SAD,142.67,,PARDON,10.0,143.72,1.0,6.0,1.4499999999999886,False,sad,142.67,0.39999999999997726
audio16.TextGrid,47.0,5.0,too,142.67,142.98,RB,6.8775,0.0,38,5,TOO,142.98,,PARDON,10.0,143.72,1.0,5.0,1.0500000000000114,False,too,142.98,0.3100000000000023
audio16.TextGrid,47.0,6.0,and,142.98,143.19,CC,0.5482,0.0,38,6,AND,143.19,,PARDON,10.0,143.72,1.0,4.0,0.7400000000000091,False,and,143.19,0.21000000000000796
